text	label
朱益弘張萬宇不要跑	Non-offensive
張瀛之辣個	Non-offensive
黃銘宇你已經死了	Non-offensive
好好旅行啦，手機先關機	Non-offensive
你們倆也是畜生國民黨亦是	Non-offensive
好會演喔幾句話講講誰不會	Non-offensive
美工刀姊噁心	Non-offensive
幹嘛嫁他	Non-offensive
總要有人死了傷了才想要補救現在有人死了傷了有要補救	Non-offensive
宅神先關一關再來講累犯加重	Non-offensive
好棒恭喜不要跟酸民們一般見識，因為酸民們連面試的邊都沾不上	Non-offensive
羅議員支持你選桃園市長，最佳人選，加油	Non-offensive
楊文真是沒事褲襠裡摸蛋蛋睪手啊	Non-offensive
官昱岑薛宇程為什麼冰鳥還敢下來	Non-offensive
我是處男	Non-offensive
蕭雯馨聽阿公	Non-offensive
蔣羽婷好多古人	Non-offensive
口罩嫂太美了吧	Non-offensive
姊姊棒棒，是他們可惜失去妳	Non-offensive
所以我唯一發摟幹幹貓	Non-offensive
想請問一下你有沒有對他提告	Non-offensive
王翔志ㄎ	Non-offensive
韓粉ㄅ意外	Non-offensive
我家附近耶	Non-offensive
加油全家支持你	Non-offensive
謝加佳好強	Non-offensive
塊我就撐	Non-offensive
曾子嘉記得幹你黎明	Non-offensive
二戰的時候你在幹嘛	Non-offensive
馮薈恩看看這個昏君	Non-offensive
那個假右手，真的腳	Non-offensive
大貨車你敢嘴神作好ㄇ	Non-offensive
偉慈真君	Non-offensive
關他什麼事呀到底	Non-offensive
劉立禾古人出來了	Non-offensive
踢歐歪力的狗法院魁儡	Non-offensive
當然帥啊想學	Non-offensive
肯定是輻射汙染了	Non-offensive
謝謝大哥	Non-offensive
對啊你的境界真的是處女無法想像的天空啊	Non-offensive
不然臺派怎麼會被叫吉娃娃	Non-offensive
那個已經不看了	Non-offensive
練定和燒一碗麵給你	Non-offensive
不會提吿鄉民果然是拉風的男人	Non-offensive
快去寫論文辣你	Non-offensive
乜他是人嗎我很希望他以後都做狗被其他煮耒吃	Non-offensive
我的媽ㄚ，有嚇到	Non-offensive
這一定要挺的	Non-offensive
蘭狗反串	Non-offensive
呢個係好家姐一定有好報	Non-offensive
下面的蔣萬安是氧氣供應機你都不曉得嗎	Non-offensive
緊追不捨啊	Non-offensive
陳御桓喔阿公	Non-offensive
的廚師可以嘛	Non-offensive
這位網友管到海邊去了呀	Non-offensive
票開出來就知道了不用說那些屁話	Non-offensive
樑君君這個在桃園妳如果有過去幫我去買，我再給妳錢	Non-offensive
婊子夢工廠做成遊戲會紅	Non-offensive
歐盛樺後面注意看	Non-offensive
人間活菩薩謝謝您，辛苦您	Non-offensive
積積陰陰德	Non-offensive
死了再說	Non-offensive
陶先生一語中的	Non-offensive
反正我就選上了你想怎樣	Non-offensive
加油堅持下去只要是對的就去做	Non-offensive
廖柔雯有才餒	Non-offensive
嫉妒你帥又會講話嗎	Non-offensive
做咩今日冇全身相看	Non-offensive
幸福滿滿受益良多喜愛美人姐	Non-offensive
好心疼，祝福妳往後的每一天都是陽光的日子	Non-offensive
㊗奶奶一切順利	Non-offensive
有錢就可以任性	Non-offensive
真的有天彗龍	Non-offensive
早該罰了不然駐日代表白犧牲了	Non-offensive
希望有好心老闆能用他給他有口飯吃	Non-offensive
再次証明某警察是廢柴	Non-offensive
分鐘只打這樣你手是多肥	Non-offensive
這蜘蛛俠我好愛	Non-offensive
遊承儒暐暐家豪	Non-offensive
每一站都要加油囉	Non-offensive
是趙潔瑩她想要去潛水想到	Non-offensive
大概是把白兵當作星際大戰的風暴兵了	Non-offensive
來世還敢當家人阿	Non-offensive
阮子恆別難過ㄌ	Non-offensive
大嬸走失了嗎要不要牽妳回家	Non-offensive
有機會就要幫他	Non-offensive
條友阻我打飛機	Non-offensive
因為他們很想你另類的想	Non-offensive
郭璟霖毛	Non-offensive
肥宅可悲大學生簽	Non-offensive
阿到底是要不要改名了踢歐歪力的狗	Non-offensive
姿蓉鐵弟	Non-offensive
敬禮〒﹏〒	Non-offensive
我看是包青天有冤案	Non-offensive
墨神楊神：	Non-offensive
宣宣易庭宇國宏看一下留言	Non-offensive
桂泫卜你房間不是很多蚊子	Non-offensive
娘娘你的右手好可愛	Non-offensive
林秀威你換多少	Non-offensive
相信智慧的強哥作最棒的決擇加油	Non-offensive
呂昀樺聽阿公	Non-offensive
晚上報了你跟王浩宇的新聞，所以這事告一段落了嗎	Non-offensive
記者這行到底都收那些人啊	Non-offensive
其實真的是蠻帥的	Non-offensive
有福報的爸爸	Non-offensive
連他家人都不想領遺體你們是在這替他找唯一良知什麼	Non-offensive
大謙真的很讚	Non-offensive
死撚開啦你去幫手擋好冇	Non-offensive
你最漂亮	Non-offensive
母豬應該也不算小算有點規模了	Non-offensive
可憐一直草尼馬	Non-offensive
又走回頭路，柯在想什麼啦	Non-offensive
某作家是不是某位最近燒該邊的	Non-offensive
有巴魯斯嘛	Non-offensive
大謙這首阿公太讚了	Non-offensive
陳亞倫錢要留下來幫這樣的善良人好嗎濫好人	Non-offensive
林璿黃明揪	Non-offensive
他到底是來吃麵還是想被師傅的顏色瞧瞧	Non-offensive
精神科醫生	Non-offensive
其實你有成功創了的帳號對吧	Non-offensive
玉後的笑容那麼美	Non-offensive
單鳳眼還有關公關二哥喎	Non-offensive
哥哥晚上好	Non-offensive
趙崇涵南投惡霸啦	Non-offensive
陳駿嶽還敢下來阿冰鳥	Non-offensive
發此文您是暗指宏宏嗎	Non-offensive
結果哪天親哥就上了	Non-offensive
只好稱您先帝了	Non-offensive
梓妍邱妳的舊愛都在留言	Non-offensive
出來喝杯咖啡	Non-offensive
潘彥叡潘彥叡	Non-offensive
蕭瑤溫柔的鬼	Non-offensive
陳思媛義氣	Non-offensive
蔡思曼這你一定會愛	Non-offensive
拍拍原你錯的地方在於打小孩，因為你應該打家長	Non-offensive
劉誠恩你以後小心	Non-offensive
其實個真的很狂，但更狂的是這是劍橋門檻而已	Non-offensive
我竟然光看照片就認出是婊姐	Non-offensive
扣你應該邀你老婆一起抽看這樣她就能體會到了	Non-offensive
這個妹子有的賠了	Non-offensive
羅伊伶現在幾點	Non-offensive
片手要上位了	Non-offensive
好洋蔥的父愛	Non-offensive
嘔吐都吐砂糖	Non-offensive
一堆愛無法掌握的的上啊	Non-offensive
啊大家不就在阻止中時霸凌時鐘嗎攤手	Non-offensive
還以為是阿蠱	Non-offensive
謝品萱療癒哈哈	Non-offensive
這什麼到底什麼考官哦哦齁齁齁	Non-offensive
到底是誰	Non-offensive
我愛臺灣哈們	Non-offensive
房貸比照辦理啦要開芭辣票就開大一點	Non-offensive
無關藍綠腦子呢	Non-offensive
感謝你無ㄙ無條件愛	Non-offensive
郵編底家啦	Non-offensive
怒爆按哭的看看她們她們不香嗎	Non-offensive
最近那件事的公司自己出來自爆了很官腔就是	Non-offensive
李孟孟別太白目	Non-offensive
快啲飛過去烏克蘭用愛感動俄軍啦快啲過去幫佢哋含撚啦	Non-offensive
上帝賜福你的一切付出	Non-offensive
鍾雪芳好像誰去了	Non-offensive
奶奶加油手術一定平安順利成功的	Non-offensive
你根本央視沒有關係我們要有雅量才不要	Non-offensive
可惡那個充電線是什麼意思	Non-offensive
張瑄瑄陳陳建	Non-offensive
拜託一定要判刑不得易科罰金	Non-offensive
你的孩子不是你的誒孩子	Non-offensive
唯一清流	Non-offensive
藍綠最會選票了	Non-offensive
其實真的認為你是一個很逗趣的人	Non-offensive
最憎呢條死姨媽	Non-offensive
樑毓洳快看	Non-offensive
哈哈帥啊	Non-offensive
祖國拿億欸一點不意外有人推	Non-offensive
一堆考不進去就說用買的那麼會買幹嘛不自己買一個	Non-offensive
阿津霸氣	Non-offensive
佢唔明就屌到佢明	Non-offensive
出英文版的拉絕對會紅翻的	Non-offensive
何若甄看看就是妳快笑死	Non-offensive
我們全家都支持你加油	Non-offensive
'講個笑話長的很帥	Non-offensive
連署連任的往那邊走	Non-offensive
等他白紙黑字寫清楚再罵他也不遲	Non-offensive
濁水漂流，笑到仆街，起石屎牆俾你好唔好呀	Non-offensive
玲玲熟心、溫暖好棒棒有妳真好	Non-offensive
夏嘉欣狂啊這篇的留言	Non-offensive
你跟你媽一個樣，也能秒火	Non-offensive
臺積電畢業生進去就能夠有萬臺幣的年薪	Non-offensive
你去食水煎包算啦	Non-offensive
母災吸勒哈們殺小	Non-offensive
你的手好忙	Non-offensive
娥妹林鈺凱林詠誌	Non-offensive
有無叫隻野豬上返行人路	Non-offensive
一想到自己的選票跟這些貨色等值，白眼都要翻到後者腦勺了	Non-offensive
強力推婊姐去看下女李政宰帥翻	Non-offensive
必須讓你一起笑	Non-offensive
可憐的海蔘，被暗殺了	Non-offensive
幾時轉咗行做	Non-offensive
最喜歡看妳的演出妳超級棒的♡	Non-offensive
把那個姓何的給我叫出來	Non-offensive
李緯翔這什麼動畫	Non-offensive
讓那兩群人決鬥啦	Non-offensive
娘娘三觀正確這給過	Non-offensive
派大翎楊宸緁	Non-offensive
一定要來找你惹	Non-offensive
最後一個在幹嘛	Non-offensive
張寶寶陳金城古函我你媽你媽的	Non-offensive
這真的狗屁雞湯一直都要感謝自己夠強壯	Non-offensive
你坐飛機來	Non-offensive
姐啊，你神經啊	Non-offensive
開罰萬不痛不癢的	Non-offensive
潘袁詩羽	Non-offensive
民愚才好統治啊	Non-offensive
怎麼都沒人問花猴去那運動阿	Non-offensive
許博翔殺小了啦大摩哦	Non-offensive
嘛那也是沒辦法得修∀｀	Non-offensive
吃飽閒閒管厝邊	Non-offensive
說得好就是賤人沒別的了	Non-offensive
阿公真的好棒欸會有嗎	Non-offensive
古展銓好兄弟就是會在你需要的時候給你一桶牛奶	Non-offensive
呱吉的確是建國前年	Non-offensive
你總是一針見血	Non-offensive
ㄎㄧㄤ哥	Non-offensive
買遊戲再幹小高	Non-offensive
恭喜祝健健康康	Non-offensive
花蓮第一報你敢嘴	Non-offensive
其實養豬都是大戶，女醫高攀了	Non-offensive
出一張嘴	Non-offensive
你還是搬出去吧看你每次都因為這些感到痛苦	Non-offensive
潛水的那位相信都幾安全啦呵	Non-offensive
吉起來拜託	Non-offensive
中間那個穿牛仔褲跟帽的到底在跳什麼	Non-offensive
遇到小人嗎	Non-offensive
高敏翔扯你分享那個	Non-offensive
伯伯辛苦了	Non-offensive
養女兒啦	Non-offensive
高孟淵帥哥	Non-offensive
你行得正只是賴皮跟嘴巴臭而已	Non-offensive
賴宜晨根本羅伯特	Non-offensive
莊於萱望你笑到長腹肌就不用運動了	Non-offensive
主角花垣武道放大招，哭泣必勝大法	Non-offensive
彎你馬辣個臭	Non-offensive
那臺中人是為了什麼犧牲自己	Non-offensive
看來我還是太年輕了	Non-offensive
老師好溜啊	Non-offensive
叫他親戚去查ㄅ	Non-offensive
佐助的手還是斷的嗎	Non-offensive
還是要還擊啦除非妳把自己放在食物鏈的底層	Non-offensive
所以我欠揍嗎ヽ∀｀ノ	Non-offensive
嬰果報應	Non-offensive
加油努力的活下去	Non-offensive
張承煜神熱血的欸	Non-offensive
林泰我們都互害的	Non-offensive
滿帥的，但是我欣賞你的才華較多	Non-offensive
不管哪方的腦粉都一樣令人白眼	Non-offensive
幹那白人不就又人多的是什麼腫瘤嗎	Non-offensive
太星爆惹	Non-offensive
馬華後門瓜牙吠當他是再世父母恩勤色盲吠	Non-offensive
果然是錢在做人	Non-offensive
葉政恆賴優優葉姵均	Non-offensive
這根本限娛令啊幹	Non-offensive
都萬人投親中黨了發個罐頭廢文算甚麼	Non-offensive
林市長真的是好市長	Non-offensive
鼬哥哥好友上年沒死左手眼	Non-offensive
玖壹壹是幾號呀	Non-offensive
特地來看你嗆人的	Non-offensive
黃昭誠哎	Non-offensive
別吵了出社會都一樣啦幹	Non-offensive
我決定要先幹你小高一波	Non-offensive
柴妹妹超可愛的	Non-offensive
不是幹我才想到我如果這樣講會顯得我好像很甲	Non-offensive
幹嘛噴在他的照片上	Non-offensive
道白老師早安順心	Non-offensive
天啊，您好有耐心	Non-offensive
再打一年吧	Non-offensive
你是自由的	Non-offensive
好偉大的父愛	Non-offensive
吸毒都贏你啲系種	Non-offensive
你真的很棒	Non-offensive
沒事我從頭氣到漫畫那邊去	Non-offensive
被遮臉的是剪綵王還是丁丁	Non-offensive
咁你去烏克蘭打未總動員喎你過去愛與和平穿透坦克啦	Non-offensive
大陸新聞不意外自但香港有部分人信先慘	Non-offensive
在某島看到你的四格吧	Non-offensive
看能在讓他生活下去嗎	Non-offensive
醫師追女醫師同學卻輸給一個養豬的那你真的輸給豬了	Non-offensive
至少有身價，不然你要跟世間哥吃飯嗎	Non-offensive
鄭大霖布魯克醜女	Non-offensive
娘娘是最美的啦	Non-offensive
南無阿彌陀佛希望這些小貓跟貓媽媽下輩子能去到好人家	Non-offensive
改姓可以走法院，寫書狀提交等開庭就好，法官會幫你請他到場	Non-offensive
呢條友係咁	Non-offensive
顏良宇佐助也變太爛了吧	Non-offensive
喜歡你黑貓好可愛	Non-offensive
石人傑笑	Non-offensive
小孩何辜這種人，這種政權，還能存於世上	Non-offensive
一齊開黎毒下	Non-offensive
咁都叫醜	Non-offensive
這個人如果是你真的一天下屎次	Non-offensive
乖的還是大有人在	Non-offensive
可憐啊交通	Non-offensive
人哋係真打仗，你慳啦	Non-offensive
說這話的人應該是腦子有病	Non-offensive
你畫的女生好雄偉	Non-offensive
李震廷乃振志新番看起來	Non-offensive
兩千隻倉鼠可憐	Non-offensive
原來如此，那換我來蹭，啊我粉絲數太少看不到啦來隻認真的黑貓	Non-offensive
王俊文嗚嗚	Non-offensive
林政勳來讀書囉每天讀一點	Non-offensive
陳佳琪怎麼好像有點道理你同事	Non-offensive
恭喜≧≦	Non-offensive
她臉皮真的夠厚	Non-offensive
不認識你，但是每次看到你的爛四格，總讓人很開心	Non-offensive
林昆勇寶	Non-offensive
姓童的沒一個好惹	Non-offensive
蔡侑侑前兩天才跟你說	Non-offensive
好窩心的豬豬	Non-offensive
何達奕學不乖	Non-offensive
花生您好	Non-offensive
黃俊瑋我要透死你全家	Non-offensive
謝易辰你是傳說稀有欸	Non-offensive
娘娘，你越被罵你的業配更多哦，趕緊感謝酸民	Non-offensive
刀大那個打噴嚏	Non-offensive
那柯不就也會被罷免，	Non-offensive
還有個惡劣的富邦業務	Non-offensive
劉庭揚你要參與絕地大反攻嗎	Non-offensive
希望上路幸福啟臣別灰心為臺灣繼續拚	Non-offensive
因為上報平臺仍未開通，點報呀	Non-offensive
夏野在說的就是你	Non-offensive
來打賭元，第二階段一定過不了	Non-offensive
美女，漂亮，虹姐姐，晚上好辛苦了加油，	Non-offensive
柯宜安有沒有很眼熟	Non-offensive
某方面來說就是綠的韓粉敢說不好就是華腦	Non-offensive
張舜馮也太可怕了吧以後一起下車	Non-offensive
俾你同事睇	Non-offensive
黃正豪蛤不是隻有分敢做的跟不敢的嗎	Non-offensive
咁你仲唔返去	Non-offensive
活著獻世有啲咁嘅仔女由得佢自生自滅好過	Non-offensive
哼哼講成這樣，你定清流	Non-offensive
黑貓老師棒棒，我來蹭你	Non-offensive
